var1,user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
5784,5785.0,40.0,Male,Desktop,21.84,16.0,8.0,2.0,1.0,1.0,0.0,15.77,1.0,1.0
5785,5786.0,34.0,Male,Mobile,9.35,8.0,5.0,4.0,1.0,0.0,1.0,3.03,75.92,0.0
5786,5787.0,44.0,Male,Desktop,16.81,13.0,4.0,,1.0,1.0,0.0,17.64,39.26,1.0
5787,5788.0,45.0,Female,Mobile,15.66,6.0,3.0,3.0,1.0,0.0,0.0,15.28,39.17,0.0
5788,5789.0,36.0,Female,Mobile,8.03,1.0,0.0,4.0,0.0,1.0,0.0,14.41,94.41,0.0
5789,5790.0,19.0,Male,Desktop,20.01,11.0,13.0,6.0,1.0,1.0,1.0,18.83,39.85,1.0
5790,5791.0,32.0,Female,Desktop,20.63,9.0,1.0,4.0,1.0,1.0,1.0,15.59,17.09,1.0
5791,5792.0,44.0,Male,Mobile,5.78,2.0,0.0,7.0,0.0,1.0,1.0,17.8,40.51,0.0
5792,5793.0,41.0,Female,Mobile,7.62,7.0,4.0,4.0,1.0,0.0,,9.08,71.9,0.0
5793,5794.0,46.0,Female,Mobile,16.87,7.0,0.0,2.0,0.0,0.0,0.0,5.33,72.42,0.0
5794,5795.0,45.0,Male,Mobile,18.22,14.0,13.0,5.0,0.0,1.0,1.0,16.05,53.75,1.0
5795,5796.0,53.0,Female,Mobile,11.6,7.0,5.0,1.0,1.0,1.0,0.0,15.17,86.28,0.0
5796,5797.0,39.0,Female,Mobile,17.43,11.0,9.0,,0.0,1.0,1.0,24.33,48.52,1.0
5797,5798.0,42.0,Female,Mobile,9.38,4.0,5.0,1.0,0.0,1.0,0.0,2.54,49.6,0.0
5798,5799.0,18.0,Female,Mobile,6.19,10.0,2.0,0.0,0.0,0.0,0.0,11.14,37.49,0.0
5799,5800.0,23.0,Female,Mobile,18.44,11.0,7.0,3.0,0.0,0.0,1.0,6.39,30.9,1.0
5800,5801.0,31.0,Male,Mobile,5.98,13.0,9.0,9.0,1.0,0.0,1.0,17.99,22.91,1.0
5801,5802.0,43.0,Male,Mobile,16.85,15.0,9.0,9.0,0.0,0.0,,18.27,22.49,1.0
5802,5803.0,,Male,Mobile,12.12,11.0,7.0,6.0,1.0,1.0,1.0,26.5,62.92,1.0
5803,5804.0,30.0,Male,Mobile,9.26,1.0,2.0,0.0,0.0,0.0,1.0,6.01,93.49,0.0
5804,5805.0,31.0,Female,Desktop,21.19,15.0,7.0,9.0,1.0,1.0,0.0,17.27,61.09,1.0
5805,5806.0,52.0,Male,Mobile,15.87,14.0,5.0,5.0,,0.0,1.0,15.32,3.87,1.0
5806,5807.0,33.0,Male,Desktop,20.75,12.0,5.0,7.0,1.0,1.0,0.0,21.17,64.15,1.0
5807,5808.0,30.0,,Mobile,9.17,6.0,2.0,1.0,1.0,1.0,0.0,1.0,46.26,0.0
5808,5809.0,19.0,Male,Desktop,9.12,3.0,2.0,0.0,0.0,0.0,1.0,16.9,87.59,0.0
5809,5810.0,40.0,Male,Mobile,25.67,13.0,5.0,4.0,1.0,0.0,1.0,30.85,54.31,1.0
5810,5811.0,27.0,Male,Mobile,14.37,10.0,5.0,7.0,0.0,1.0,1.0,9.07,20.49,1.0
5811,5812.0,22.0,Female,Mobile,12.98,13.0,4.0,3.0,0.0,0.0,,,67.23,0.0
5812,5813.0,38.0,,Tablet,6.26,7.0,0.0,1.0,0.0,0.0,,1.0,84.04,0.0
5813,5814.0,39.0,Male,Desktop,13.78,,5.0,8.0,1.0,1.0,1.0,17.72,36.44,1.0
5814,5815.0,34.0,Male,Tablet,16.24,10.0,10.0,5.0,0.0,1.0,1.0,14.56,47.15,1.0
5815,5816.0,37.0,Female,Desktop,,11.0,8.0,5.0,1.0,0.0,1.0,24.08,42.03,1.0
5816,5817.0,24.0,Female,,21.92,9.0,8.0,6.0,1.0,0.0,0.0,19.02,22.22,1.0
5817,5818.0,22.0,Male,Tablet,4.43,1.0,6.0,0.0,1.0,1.0,1.0,1.0,54.42,0.0
5818,5819.0,27.0,Male,Tablet,6.08,7.0,8.0,3.0,0.0,0.0,1.0,8.73,74.69,0.0
5819,5820.0,31.0,Male,Tablet,13.32,14.0,10.0,8.0,0.0,1.0,1.0,22.51,17.14,1.0
5820,5821.0,52.0,Male,Mobile,20.41,5.0,3.0,5.0,1.0,0.0,0.0,8.99,86.46,0.0
5821,5822.0,29.0,Male,Mobile,18.12,12.0,4.0,6.0,1.0,0.0,1.0,10.37,56.22,1.0
5822,,46.0,Male,Mobile,3.69,7.0,1.0,3.0,0.0,1.0,0.0,6.25,40.51,0.0
5823,5824.0,49.0,Female,Mobile,14.0,4.0,1.0,0.0,0.0,1.0,0.0,1.75,65.37,0.0
5824,,31.0,Female,Mobile,19.76,8.0,11.0,6.0,0.0,1.0,1.0,20.83,51.64,1.0
5825,5826.0,40.0,,Tablet,18.67,16.0,5.0,7.0,0.0,1.0,0.0,26.43,37.64,1.0
5826,5827.0,49.0,Female,Mobile,10.94,4.0,0.0,0.0,0.0,0.0,1.0,16.15,44.95,0.0
5827,5828.0,27.0,Male,Desktop,13.19,17.0,4.0,3.0,1.0,1.0,0.0,17.98,47.55,1.0
5828,,52.0,Male,Mobile,15.3,12.0,10.0,5.0,1.0,0.0,1.0,25.03,31.24,1.0
5829,5830.0,53.0,Male,Tablet,6.99,7.0,0.0,0.0,1.0,1.0,0.0,3.35,81.12,0.0
5830,5831.0,31.0,Male,Mobile,15.3,5.0,5.0,2.0,0.0,0.0,1.0,4.31,86.82,0.0
5831,5832.0,36.0,Male,Tablet,18.04,12.0,7.0,7.0,0.0,1.0,1.0,17.74,15.93,1.0
5832,5833.0,38.0,Male,Mobile,16.27,8.0,2.0,0.0,1.0,0.0,0.0,14.65,82.74,0.0
5833,5834.0,36.0,,Desktop,15.55,14.0,6.0,8.0,1.0,0.0,0.0,21.03,33.21,1.0
5834,5835.0,38.0,,Desktop,11.08,7.0,5.0,1.0,0.0,0.0,0.0,1.0,88.67,0.0
5835,5836.0,51.0,Female,Desktop,,4.0,4.0,4.0,1.0,1.0,0.0,11.01,44.91,0.0
5836,5837.0,30.0,Male,Mobile,5.83,7.0,8.0,0.0,1.0,0.0,,16.06,84.92,0.0
5837,5838.0,42.0,Female,Mobile,13.93,11.0,8.0,3.0,1.0,1.0,1.0,9.68,80.04,1.0
5838,5839.0,37.0,Female,Mobile,17.6,6.0,4.0,0.0,0.0,0.0,0.0,1.0,77.84,0.0
5839,5840.0,33.0,Female,Desktop,16.54,3.0,1.0,0.0,0.0,0.0,0.0,6.06,99.0,0.0
5840,5841.0,36.0,Female,,17.24,10.0,,4.0,1.0,1.0,1.0,10.08,45.82,1.0
5841,5842.0,48.0,Female,Mobile,18.01,15.0,14.0,7.0,1.0,0.0,1.0,13.43,12.1,1.0
5842,5843.0,28.0,Male,Mobile,17.77,14.0,3.0,7.0,1.0,1.0,,13.91,13.94,1.0
5843,5844.0,39.0,Female,Desktop,16.95,9.0,8.0,5.0,,0.0,1.0,19.3,24.92,1.0
5844,5845.0,23.0,Female,Mobile,13.51,1.0,1.0,2.0,0.0,0.0,0.0,6.45,80.28,0.0
5845,5846.0,40.0,Male,Mobile,20.22,13.0,6.0,5.0,1.0,0.0,1.0,13.88,13.87,1.0
5846,5847.0,29.0,Female,Mobile,10.14,9.0,9.0,7.0,1.0,1.0,1.0,20.18,2.45,1.0
5847,5848.0,18.0,Female,Desktop,14.07,2.0,0.0,0.0,1.0,0.0,0.0,2.19,99.0,0.0
5848,5849.0,18.0,Female,Mobile,10.47,,2.0,7.0,1.0,1.0,1.0,18.19,8.12,1.0
5849,5850.0,29.0,Male,Mobile,21.18,11.0,2.0,9.0,1.0,1.0,1.0,11.69,48.3,1.0
5850,5851.0,44.0,Female,Desktop,21.84,17.0,13.0,4.0,1.0,0.0,1.0,16.36,6.19,1.0
5851,5852.0,27.0,Female,Mobile,8.32,1.0,3.0,0.0,,0.0,,13.83,,0.0
5852,5853.0,52.0,Male,Mobile,12.28,2.0,0.0,0.0,1.0,0.0,1.0,1.0,94.06,0.0
5853,5854.0,46.0,Male,Mobile,14.18,4.0,4.0,2.0,1.0,1.0,0.0,1.0,39.88,0.0
5854,5855.0,33.0,Female,Mobile,22.86,9.0,8.0,8.0,1.0,1.0,1.0,30.52,33.82,1.0
5855,5856.0,24.0,Male,Tablet,1.0,7.0,2.0,2.0,1.0,0.0,1.0,11.09,99.0,0.0
5856,5857.0,25.0,Male,Mobile,23.75,12.0,9.0,6.0,0.0,0.0,1.0,25.29,27.22,1.0
5857,5858.0,34.0,Male,Desktop,25.43,8.0,9.0,6.0,0.0,1.0,0.0,14.09,12.26,1.0
5858,5859.0,28.0,Female,Mobile,11.88,,3.0,8.0,0.0,1.0,0.0,22.57,43.64,1.0
5859,5860.0,27.0,Male,Mobile,8.6,5.0,4.0,3.0,0.0,1.0,0.0,14.98,64.09,0.0
5860,5861.0,34.0,Male,Mobile,25.4,13.0,8.0,7.0,1.0,1.0,1.0,32.7,58.13,1.0
5861,5862.0,33.0,Male,Mobile,10.53,11.0,6.0,7.0,0.0,0.0,1.0,15.92,7.0,1.0
5862,5863.0,48.0,Male,Mobile,17.14,14.0,10.0,9.0,0.0,1.0,1.0,28.68,56.84,1.0
5863,5864.0,39.0,Female,Mobile,16.18,13.0,5.0,9.0,1.0,1.0,1.0,28.31,34.65,1.0
5864,5865.0,33.0,Male,Desktop,6.68,7.0,6.0,0.0,0.0,0.0,0.0,3.4,77.48,0.0
5865,5866.0,31.0,Male,Desktop,6.03,8.0,12.0,5.0,1.0,0.0,1.0,19.87,36.12,1.0
5866,5867.0,36.0,Male,Mobile,9.37,3.0,7.0,1.0,0.0,0.0,0.0,1.26,62.08,0.0
5867,5868.0,33.0,Male,Mobile,17.44,,7.0,7.0,0.0,1.0,1.0,28.88,53.91,1.0
5868,5869.0,38.0,Male,Desktop,4.45,1.0,5.0,0.0,0.0,0.0,1.0,16.08,99.0,0.0
5869,5870.0,53.0,Female,Mobile,10.99,1.0,0.0,1.0,0.0,,0.0,9.09,77.71,0.0
5870,5871.0,18.0,Female,Mobile,20.46,15.0,7.0,7.0,,1.0,1.0,17.07,18.9,1.0
5871,5872.0,27.0,Female,Mobile,6.39,9.0,14.0,8.0,1.0,1.0,1.0,12.36,14.22,1.0
5872,5873.0,37.0,Female,Tablet,11.35,8.0,1.0,3.0,0.0,1.0,1.0,10.71,60.29,0.0
5873,5874.0,33.0,Male,Mobile,6.67,9.0,4.0,0.0,,0.0,0.0,4.81,49.69,0.0
5874,5875.0,18.0,Male,Mobile,19.44,12.0,9.0,9.0,1.0,1.0,1.0,23.74,28.64,1.0
5875,5876.0,23.0,Male,Tablet,9.82,9.0,8.0,6.0,0.0,1.0,1.0,23.99,35.15,1.0
5876,5877.0,38.0,Male,Desktop,9.69,7.0,5.0,4.0,0.0,0.0,0.0,3.6,55.8,0.0
5877,5878.0,25.0,Female,Desktop,12.47,1.0,3.0,0.0,1.0,0.0,0.0,2.83,59.96,0.0
5878,5879.0,32.0,Female,Mobile,13.47,12.0,10.0,7.0,1.0,1.0,1.0,18.23,71.87,1.0
5879,5880.0,,Female,Desktop,10.4,7.0,10.0,6.0,1.0,1.0,1.0,24.22,23.49,1.0
5880,5881.0,31.0,Female,Mobile,21.09,17.0,6.0,4.0,1.0,0.0,1.0,18.74,3.75,1.0
5881,5882.0,42.0,Male,Mobile,10.14,6.0,1.0,3.0,1.0,0.0,0.0,16.67,43.13,0.0
5882,5883.0,37.0,Female,Mobile,28.6,12.0,9.0,8.0,1.0,1.0,1.0,16.36,32.41,1.0
5883,5884.0,43.0,Male,Tablet,6.72,11.0,3.0,1.0,0.0,1.0,1.0,12.98,89.1,0.0
5884,5885.0,36.0,Female,Mobile,21.84,8.0,10.0,6.0,1.0,0.0,,23.14,1.95,1.0
5885,5886.0,28.0,Female,Mobile,22.17,10.0,8.0,6.0,0.0,0.0,1.0,19.97,36.09,1.0
5886,5887.0,26.0,Male,Mobile,6.61,6.0,7.0,3.0,1.0,0.0,0.0,1.0,74.63,0.0
5887,5888.0,24.0,Male,Desktop,6.88,5.0,5.0,2.0,0.0,0.0,1.0,5.9,99.0,0.0
5888,5889.0,31.0,Female,Mobile,17.65,11.0,0.0,2.0,0.0,0.0,0.0,12.12,64.0,0.0
5889,5890.0,43.0,Female,Tablet,15.36,14.0,9.0,7.0,1.0,0.0,1.0,21.15,23.98,1.0
5890,5891.0,33.0,Male,Desktop,1.0,1.0,0.0,2.0,0.0,0.0,0.0,16.93,50.74,0.0
5891,5892.0,18.0,Female,Desktop,16.93,6.0,3.0,2.0,1.0,0.0,0.0,1.0,60.95,0.0
5892,5893.0,39.0,Male,Desktop,,13.0,9.0,5.0,1.0,0.0,1.0,23.82,27.6,1.0
5893,5894.0,37.0,Male,Mobile,9.92,10.0,6.0,4.0,1.0,0.0,1.0,14.93,61.29,1.0
5894,5895.0,25.0,Female,Mobile,14.06,12.0,3.0,4.0,1.0,0.0,1.0,20.42,,1.0
5895,5896.0,34.0,Female,Mobile,24.5,6.0,,4.0,0.0,1.0,0.0,19.19,12.04,1.0
5896,5897.0,18.0,Female,Desktop,9.75,2.0,6.0,2.0,0.0,0.0,0.0,2.93,74.78,0.0
5897,5898.0,32.0,Female,Mobile,17.72,11.0,8.0,7.0,0.0,1.0,0.0,23.72,50.1,1.0
5898,5899.0,31.0,Male,Mobile,5.67,5.0,7.0,1.0,1.0,0.0,0.0,1.0,84.7,0.0
5899,5900.0,32.0,Male,Tablet,4.45,6.0,6.0,1.0,1.0,0.0,0.0,5.91,44.08,0.0
5900,5901.0,33.0,Female,Desktop,6.86,3.0,2.0,2.0,1.0,0.0,0.0,5.27,45.99,0.0
5901,5902.0,49.0,Female,Desktop,10.82,10.0,6.0,0.0,0.0,1.0,0.0,10.59,46.99,0.0
5902,5903.0,47.0,Female,Mobile,23.25,16.0,3.0,5.0,1.0,1.0,1.0,22.04,59.69,1.0
5903,5904.0,40.0,Female,Desktop,27.6,11.0,6.0,5.0,1.0,0.0,1.0,18.94,14.92,1.0
5904,5905.0,40.0,Male,Mobile,16.55,12.0,7.0,3.0,1.0,1.0,1.0,20.5,34.33,1.0
5905,5906.0,21.0,Female,Mobile,17.5,2.0,1.0,0.0,0.0,0.0,1.0,3.23,99.0,0.0
5906,5907.0,45.0,Male,Tablet,22.54,12.0,8.0,9.0,1.0,1.0,1.0,14.03,15.42,1.0
5907,5908.0,20.0,Male,Tablet,7.75,2.0,7.0,3.0,0.0,0.0,1.0,8.21,72.52,0.0
5908,5909.0,18.0,Male,Mobile,16.13,11.0,6.0,5.0,0.0,1.0,1.0,14.0,46.54,1.0
5909,5910.0,32.0,Male,Mobile,15.57,10.0,8.0,7.0,1.0,1.0,1.0,14.92,18.21,1.0
5910,5911.0,18.0,Male,Mobile,10.17,12.0,3.0,7.0,1.0,1.0,1.0,36.45,70.64,1.0
5911,,31.0,Male,Mobile,7.62,4.0,6.0,1.0,1.0,0.0,0.0,10.88,81.7,0.0
5912,5913.0,55.0,Female,Desktop,6.44,7.0,10.0,1.0,0.0,1.0,1.0,11.75,56.89,0.0
5913,5914.0,28.0,Male,Desktop,15.81,14.0,11.0,9.0,1.0,,1.0,24.11,39.44,1.0
5914,5915.0,28.0,Male,Mobile,12.99,13.0,9.0,6.0,1.0,0.0,1.0,29.28,14.85,1.0
5915,5916.0,31.0,Male,Tablet,13.5,16.0,9.0,6.0,1.0,1.0,1.0,14.89,29.37,1.0
5916,5917.0,34.0,Female,Mobile,13.67,5.0,4.0,2.0,1.0,0.0,1.0,14.76,73.94,0.0
5917,5918.0,47.0,Female,Desktop,8.16,9.0,0.0,1.0,1.0,0.0,0.0,2.99,30.65,0.0
5918,5919.0,38.0,Male,Desktop,16.36,12.0,9.0,6.0,0.0,1.0,0.0,16.32,1.0,1.0
5919,5920.0,33.0,Female,Mobile,,7.0,0.0,2.0,0.0,0.0,1.0,10.77,62.54,0.0
5920,5921.0,41.0,Female,Mobile,13.73,14.0,,8.0,0.0,1.0,1.0,15.98,23.44,1.0
5921,5922.0,39.0,Female,Mobile,9.71,5.0,2.0,2.0,0.0,0.0,0.0,11.01,61.19,0.0
5922,5923.0,26.0,Female,Mobile,18.15,11.0,7.0,4.0,1.0,1.0,1.0,9.07,20.98,1.0
5923,5924.0,37.0,Female,Mobile,12.23,7.0,4.0,1.0,1.0,0.0,0.0,5.54,63.99,0.0
5924,5925.0,18.0,Female,Mobile,19.79,12.0,7.0,3.0,1.0,0.0,1.0,14.26,38.44,1.0
5925,5926.0,32.0,Male,Desktop,7.42,6.0,0.0,2.0,0.0,0.0,0.0,1.39,,0.0
5926,5927.0,29.0,Female,Mobile,9.81,3.0,7.0,0.0,1.0,1.0,0.0,3.1,70.76,0.0
5927,5928.0,44.0,Female,Desktop,11.07,4.0,3.0,2.0,1.0,1.0,0.0,16.77,89.14,0.0
5928,5929.0,34.0,Female,Desktop,9.29,7.0,8.0,2.0,0.0,0.0,1.0,7.0,99.0,0.0
5929,5930.0,22.0,Male,Mobile,6.53,3.0,0.0,0.0,0.0,1.0,0.0,4.86,99.0,0.0
5930,5931.0,23.0,Female,Mobile,15.95,13.0,0.0,5.0,1.0,1.0,1.0,28.84,36.04,1.0
5931,5932.0,31.0,Female,Desktop,12.33,12.0,8.0,6.0,1.0,0.0,1.0,12.48,55.03,1.0
5932,5933.0,30.0,Male,Mobile,11.92,10.0,5.0,8.0,1.0,0.0,1.0,10.41,49.94,1.0
5933,5934.0,35.0,Female,Desktop,7.41,7.0,6.0,0.0,0.0,0.0,0.0,14.9,53.35,0.0
5934,5935.0,55.0,Female,Mobile,26.44,11.0,8.0,9.0,0.0,1.0,1.0,22.2,20.42,1.0
5935,5936.0,55.0,Female,Mobile,7.71,8.0,1.0,1.0,0.0,0.0,0.0,15.7,79.18,0.0
5936,5937.0,41.0,Female,Mobile,12.19,5.0,2.0,0.0,0.0,1.0,0.0,3.0,94.24,0.0
5937,5938.0,28.0,Female,Mobile,23.41,12.0,5.0,6.0,1.0,0.0,1.0,22.95,41.41,1.0
5938,5939.0,21.0,Female,Mobile,17.24,14.0,7.0,5.0,1.0,1.0,0.0,12.72,33.44,1.0
5939,5940.0,33.0,Female,Mobile,24.77,10.0,10.0,8.0,1.0,0.0,1.0,24.1,39.78,1.0
5940,5941.0,38.0,Female,Mobile,29.06,14.0,6.0,0.0,0.0,0.0,1.0,11.98,27.91,1.0
5941,5942.0,41.0,Female,Mobile,23.14,12.0,2.0,5.0,0.0,,1.0,15.91,52.9,1.0
5942,5943.0,48.0,Male,Desktop,18.47,13.0,10.0,8.0,1.0,0.0,0.0,26.32,19.79,1.0
5943,5944.0,18.0,Female,Mobile,15.93,8.0,1.0,2.0,0.0,0.0,0.0,2.92,74.4,0.0
5944,5945.0,22.0,Male,Mobile,9.1,3.0,0.0,0.0,0.0,0.0,0.0,,64.01,0.0
5945,5946.0,25.0,Female,Mobile,8.82,,8.0,5.0,0.0,1.0,0.0,27.09,40.94,1.0
5946,5947.0,,Female,Mobile,14.73,11.0,8.0,5.0,1.0,1.0,1.0,24.81,23.14,1.0
5947,5948.0,29.0,Male,Desktop,13.24,10.0,11.0,5.0,0.0,0.0,1.0,26.63,1.0,1.0
5948,,35.0,Female,Desktop,,9.0,3.0,3.0,1.0,1.0,1.0,14.7,68.71,0.0
5949,,47.0,Female,Mobile,12.34,6.0,1.0,1.0,0.0,0.0,0.0,10.73,81.23,0.0
5950,5951.0,56.0,Female,Mobile,23.61,12.0,4.0,8.0,1.0,0.0,1.0,13.78,11.37,1.0
5951,5952.0,41.0,Female,Mobile,20.2,13.0,7.0,7.0,1.0,,0.0,14.37,20.76,1.0
5952,5953.0,27.0,Female,Desktop,16.21,,6.0,1.0,1.0,1.0,1.0,1.0,78.72,0.0
5953,5954.0,29.0,Female,Mobile,12.5,6.0,2.0,0.0,1.0,0.0,1.0,4.53,86.01,0.0
5954,5955.0,40.0,Male,Mobile,21.64,14.0,8.0,9.0,1.0,0.0,1.0,18.95,12.68,1.0
5955,5956.0,,Female,Tablet,,1.0,3.0,3.0,1.0,0.0,1.0,17.17,56.08,0.0
5956,5957.0,19.0,Female,Mobile,6.8,12.0,9.0,9.0,1.0,0.0,1.0,18.87,8.35,1.0
5957,5958.0,39.0,Male,Mobile,21.83,15.0,,8.0,1.0,1.0,1.0,24.56,1.0,1.0
5958,5959.0,37.0,Female,Mobile,11.19,2.0,2.0,0.0,1.0,0.0,,16.85,59.31,0.0
5959,5960.0,49.0,Male,,15.16,5.0,6.0,0.0,0.0,1.0,0.0,7.46,50.8,0.0
5960,5961.0,43.0,Male,Desktop,24.63,,3.0,6.0,1.0,1.0,1.0,29.58,,1.0
5961,5962.0,18.0,Male,Desktop,9.4,3.0,0.0,1.0,1.0,0.0,1.0,17.32,49.83,0.0
5962,5963.0,18.0,Male,Mobile,14.42,7.0,8.0,6.0,0.0,0.0,1.0,10.44,14.84,1.0
5963,,38.0,Male,Mobile,3.49,4.0,7.0,4.0,0.0,0.0,0.0,10.65,68.28,0.0
5964,5965.0,26.0,Female,Mobile,16.47,12.0,6.0,8.0,0.0,1.0,0.0,16.89,33.78,1.0
5965,5966.0,26.0,Female,Desktop,5.33,4.0,4.0,6.0,0.0,0.0,1.0,7.61,72.68,0.0
5966,5967.0,28.0,Female,Mobile,1.59,2.0,6.0,5.0,1.0,0.0,0.0,8.25,80.36,0.0
5967,5968.0,24.0,,Mobile,19.74,14.0,10.0,6.0,0.0,1.0,1.0,9.02,59.49,1.0
5968,5969.0,32.0,Male,Mobile,12.64,8.0,3.0,1.0,0.0,0.0,1.0,3.75,63.61,0.0
5969,5970.0,32.0,Male,Desktop,7.38,7.0,0.0,0.0,1.0,0.0,1.0,7.71,66.05,0.0
5970,5971.0,43.0,Male,Desktop,9.84,9.0,4.0,0.0,0.0,0.0,0.0,10.78,85.3,0.0
5971,5972.0,20.0,Male,Desktop,19.76,11.0,4.0,9.0,1.0,0.0,0.0,26.74,33.06,1.0
5972,5973.0,31.0,Male,Mobile,15.79,5.0,0.0,1.0,1.0,0.0,0.0,22.34,68.92,0.0
5973,5974.0,22.0,Male,Desktop,1.0,3.0,0.0,0.0,0.0,0.0,1.0,12.72,96.36,0.0
5974,5975.0,30.0,Female,Desktop,16.09,13.0,3.0,6.0,0.0,1.0,0.0,20.9,32.82,1.0
5975,5976.0,28.0,Female,Desktop,1.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,75.56,0.0
5976,5977.0,35.0,Male,Mobile,19.19,8.0,4.0,4.0,1.0,0.0,0.0,20.67,8.06,1.0
5977,5978.0,20.0,Female,Mobile,22.82,13.0,11.0,7.0,1.0,1.0,1.0,16.03,1.0,1.0
5978,5979.0,27.0,Female,Desktop,1.83,7.0,5.0,1.0,1.0,0.0,0.0,7.44,73.38,0.0
5979,5980.0,30.0,Male,Mobile,9.26,5.0,6.0,0.0,1.0,0.0,0.0,7.2,,0.0
5980,5981.0,38.0,Female,Desktop,13.14,6.0,5.0,0.0,0.0,0.0,0.0,7.06,95.2,0.0
5981,5982.0,40.0,Male,Mobile,16.64,14.0,13.0,4.0,1.0,1.0,1.0,19.75,29.88,1.0
5982,5983.0,,Male,Desktop,10.35,4.0,5.0,0.0,0.0,0.0,0.0,1.0,33.91,0.0
5983,5984.0,38.0,Male,Mobile,14.37,14.0,11.0,7.0,0.0,1.0,1.0,17.15,49.83,1.0
5984,5985.0,34.0,Male,Mobile,18.88,13.0,9.0,6.0,0.0,1.0,1.0,,6.28,1.0
5985,5986.0,18.0,Male,Mobile,15.36,12.0,7.0,7.0,1.0,1.0,0.0,18.31,46.27,1.0
5986,5987.0,26.0,Male,Tablet,1.95,6.0,6.0,0.0,0.0,0.0,0.0,9.52,99.0,0.0
5987,5988.0,24.0,Male,Mobile,15.81,8.0,5.0,,0.0,0.0,1.0,1.0,57.52,0.0
5988,5989.0,25.0,Female,Mobile,10.95,1.0,1.0,4.0,0.0,0.0,0.0,17.32,59.77,0.0
5989,5990.0,39.0,Male,Mobile,13.09,5.0,,2.0,0.0,1.0,1.0,15.02,89.05,0.0
5990,,43.0,Female,Mobile,19.54,7.0,14.0,9.0,1.0,1.0,1.0,,35.77,1.0
5991,5992.0,38.0,Male,Desktop,12.78,3.0,2.0,1.0,1.0,0.0,1.0,6.06,73.79,0.0
5992,5993.0,42.0,Female,Mobile,18.78,14.0,10.0,,1.0,1.0,0.0,,53.68,1.0
5993,5994.0,45.0,Female,Mobile,13.33,13.0,10.0,9.0,0.0,0.0,1.0,11.08,32.23,1.0
5994,5995.0,29.0,Male,Tablet,20.61,17.0,0.0,4.0,0.0,1.0,1.0,11.82,49.98,1.0
5995,5996.0,56.0,Male,Mobile,8.51,9.0,0.0,0.0,0.0,1.0,0.0,17.16,47.91,0.0
5996,5997.0,24.0,Female,Desktop,16.3,,9.0,8.0,1.0,1.0,1.0,9.88,48.39,1.0
5997,5998.0,44.0,Female,Mobile,13.04,6.0,7.0,0.0,1.0,0.0,0.0,10.8,42.97,0.0
5998,5999.0,34.0,Male,Tablet,23.56,10.0,3.0,5.0,0.0,0.0,1.0,27.49,35.17,1.0
5999,,31.0,Male,Desktop,18.7,11.0,9.0,7.0,1.0,0.0,1.0,29.2,48.51,1.0
6000,6001.0,23.0,Male,Tablet,7.19,1.0,1.0,3.0,0.0,0.0,0.0,8.41,66.67,0.0
6001,6002.0,36.0,Male,,20.77,5.0,7.0,6.0,1.0,0.0,,16.2,70.33,1.0
6002,6003.0,39.0,Male,Desktop,3.45,8.0,6.0,1.0,1.0,,1.0,2.9,70.66,0.0
6003,6004.0,47.0,Male,Desktop,5.82,1.0,3.0,3.0,0.0,1.0,0.0,11.58,99.0,0.0
6004,6005.0,39.0,Male,Desktop,23.1,14.0,11.0,8.0,1.0,1.0,0.0,,45.29,1.0
6005,6006.0,18.0,Female,Desktop,17.07,3.0,1.0,0.0,1.0,0.0,0.0,2.71,70.51,0.0
6006,6007.0,,Female,Mobile,9.35,10.0,6.0,2.0,1.0,1.0,0.0,10.49,47.59,1.0
6007,6008.0,51.0,Male,Desktop,16.93,15.0,14.0,6.0,1.0,0.0,0.0,14.92,22.09,1.0
6008,6009.0,19.0,Female,Mobile,7.0,8.0,1.0,4.0,0.0,1.0,1.0,9.63,66.65,0.0
6009,6010.0,36.0,Male,Mobile,9.97,12.0,6.0,9.0,1.0,0.0,1.0,19.77,20.77,1.0
6010,6011.0,37.0,Male,Mobile,16.12,7.0,6.0,4.0,0.0,1.0,1.0,7.89,88.93,0.0
6011,6012.0,34.0,Female,Desktop,9.57,8.0,8.0,0.0,0.0,0.0,1.0,16.06,78.35,0.0
6012,6013.0,41.0,Male,Mobile,2.77,5.0,0.0,,0.0,1.0,1.0,1.0,86.06,0.0
6013,6014.0,40.0,Male,Mobile,26.36,17.0,9.0,9.0,1.0,1.0,1.0,18.95,31.83,1.0
6014,6015.0,50.0,Female,Desktop,16.95,14.0,,7.0,1.0,0.0,1.0,27.2,40.24,1.0
6015,6016.0,47.0,Female,Tablet,14.98,10.0,4.0,0.0,1.0,0.0,0.0,1.81,63.39,0.0
6016,6017.0,44.0,Male,Mobile,20.53,12.0,4.0,7.0,0.0,1.0,0.0,17.31,44.26,1.0
6017,6018.0,50.0,Female,Mobile,4.09,1.0,0.0,0.0,0.0,0.0,0.0,8.87,68.16,0.0
6018,6019.0,24.0,Female,Mobile,10.7,4.0,8.0,0.0,1.0,0.0,0.0,9.01,56.07,0.0
6019,6020.0,40.0,Female,Desktop,16.9,11.0,13.0,3.0,0.0,1.0,0.0,13.87,25.56,1.0
